"","folio","ginc_1_2","ginc_3","ginc_4","ginc_5","ginc_6","ginc_7","bin_telefono","bin_celular","bin_tvpaga","bin_conex_inte","bin_agua","bin_electricidad","coche","propiedad","piso_tierra","piso_cemento","piso_otro","bin_sex","share_h","share_ocup","hablaind","inst","prospera","adultom","rururb","tam_grande","tam_med","tam_medpeq","tam_peq","ent","mun","region","no_edu","kinder","primaria","secundaria","preparatoria","licenciatura","postgrado","factor","upm"
"125","0100100011320011900502",1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0.5,0,"Otro",0,0,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,597,6
"126","0100100011320048900101",1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,303,6
"127","0100100011320048900201",0,0,1,0,0,0,0,1,1,1,1,1,2,1,0,1,0,0,1,1,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,1,0,0,808,6
"128","0100100011320048900301",1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0.333333333333333,0.333333333333333,0,"Otro",0,0,0,0,1,0,0,"01","01001",3,0,0,0,1,0,0,0,1688,6
"129","010010001134A021840101",0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0.5,1,1,"PEMEX",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,1,0,392,6
"130","010010001134A021840102",0,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,1,1,0.5,0.5,0,"PEMEX",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,0,1,0,303,6
"131","010010001134A021840501",0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0.333333333333333,0.333333333333333,0,"ISSSTE",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,1,0,0,1291,6
"132","010010001134A029840201",0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,"PEMEX",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,1,0,0,808,6
"133","010010001134A029840202",0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0.5,0.5,0,"PEMEX",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,0,1,0,808,6
"134","010010001134A029840301",0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0.5,0.5,0,"PEMEX",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,1,0,1688,6
"135","010010001134A033840301",0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0.333333333333333,0.666666666666667,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,1,0,1120,6
"136","010010001134A033840401",0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,1,0,1315,6
"137","010010001134A033840402",0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0.666666666666667,0.333333333333333,0,"PEMEX",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,0,0,1315,6
"138","0100100011373001890102",0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,NA,0,0,0,0,1,0,0,"01","01001",3,0,0,1,0,0,0,0,303,6
"139","0100100011373001890301",0,0,0,1,0,0,0,1,1,1,1,1,2,0,0,0,1,1,0.5,0.5,0,"IMSS",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,1,0,0,1688,6
"140","0100100011373001900101",0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,"Otro",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,0,1,0,303,6
"141","0100100011373003890201",0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0.666666666666667,0.333333333333333,0,"IMSS",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,1,0,0,808,6
"142","0100100011373003890202",0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0.6,0.5,0,NA,0,0,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,808,6
"143","0100100011373003900401",0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0.6,0.4,0,"IMSS",0,0,0,1,0,0,0,"01","01001",3,0,0,0,1,0,0,0,397,6
"144","0100100011373036890502",0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0.5,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,808,6
"145","0100100011373036890503",0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.142857142857143,1,0,NA,0,0,0,0,1,0,0,"01","01001",3,0,0,0,1,0,0,0,1291,6
"146","0100100011373036900301",0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,1,0,0,1758,6
"147","0100100011392004890201",0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,"IMSS",0,1,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,808,6
"148","0100100011392004900201",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0,"Otro",0,1,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,808,6
"149","0100100011392008830201",0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,0,1,0,0.333333333333333,0.333333333333333,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,0,1,0,808,6
"150","0100100011392008900101",0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0.666666666666667,1,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,303,6
"151","0100100011392008900102",0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.4,0.2,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,303,6
"152","0100100011392008900401",0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0.8,0.2,0,"Otro",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,1,0,0,1758,6
"153","0100100011392021890301",0,0,0,1,0,0,0,1,1,1,1,1,2,0,0,0,1,1,0.666666666666667,0.333333333333333,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,1,0,0,0,1688,6
"154","0100100011392021890501",0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0.285714285714286,0.571428571428571,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,1291,6
"155","0100100011392021890502",0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0.6,0.8,0,NA,0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,1291,6
"156","0100100011509024890401",0,0,0,1,0,0,1,1,1,1,1,1,2,0,0,0,1,1,0.5,0.25,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,0,1,0,1315,6
"157","0100100011509036890201",0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.5,0.666666666666667,0,"Otro",0,0,0,0,0,1,0,"01","01001",3,0,0,1,0,0,0,0,808,6
"158","0100100011509036890501",0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0.75,0.75,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,1,0,0,0,0,1291,6
"159","0100100011509036900101",0,0,0,0,1,0,0,1,1,1,1,1,2,1,0,0,1,1,0.666666666666667,0.666666666666667,0,"IMSS",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,0,1,0,397,6
"160","0100100011509036900201",0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.5,0.5,0,"IMSS",1,1,0,1,0,0,0,"01","01001",3,0,0,0,0,0,1,0,1758,6
"161","0100100011509067890101",0,0,1,0,0,0,0,1,1,1,1,1,2,1,0,0,1,1,0.666666666666667,0.666666666666667,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,1,0,0,303,6
"162","0100100011509067890201",0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,1,0,0.833333333333333,0.666666666666667,0,"ISSSTE",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,0,1,0,808,6
"163","0100100011509067890301",0,0,1,0,0,0,0,1,1,1,1,1,2,1,0,0,1,1,0.333333333333333,0.333333333333333,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,0,1,0,1688,6
"164","0100100011509067890401",0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,1,1,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,1,0,0,760,6
"165","010010001159A013890101",0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0.333333333333333,0.666666666666667,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,1,0,0,0,303,6
"166","010010001159A013890201",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0.25,0.25,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,1,0,0,1758,6
"167","010010001159A013890501",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.333333333333333,0.666666666666667,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,1,0,0,0,597,6
"168","010010001159A035890201",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.6,0.2,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,808,6
"169","010010001159A035890301",0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0.333333333333333,0.333333333333333,0,"Otro",0,0,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,1688,6
"170","010010001159A035890401",0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0.5,0.5,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,1,0,0,760,6
"171","010010001159A044830501",0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,1,0.6,0.4,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,1,0,1291,6
"172","010010001159A044890101",0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,1,1,0.571428571428571,0.857142857142857,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,0,1,0,303,6
"173","010010001159A044890201",0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0.5,0.25,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,1,0,0,1758,6
"174","0100100011689020900501",0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0.666666666666667,0.666666666666667,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,597,6
"175","0100100011689020910401",0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0.5,0.5,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,1,0,0,0,760,6
"176","0100100011689020910501",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.2,0.6,0,"Otro",0,0,0,0,0,1,0,"01","01001",3,0,0,0,1,0,0,0,1291,6
"177","0100100011689024900101",1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,303,6
"178","0100100011689024900102",0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0.6,0.2,0,"Otro",0,0,0,0,0,1,0,"01","01001",3,0,0,0,1,0,0,0,397,6
"179","0100100011689024910201",0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0.666666666666667,1,0,"IMSS",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,1,0,0,1907,6
"180","0100100011689024910202",0,1,0,0,0,0,1,1,1,1,1,1,2,0,0,0,1,0,0.5,0.5,0,"IMSS",0,1,0,0,0,1,0,"01","01001",3,0,0,0,0,0,1,0,1907,6
"181","0100100011689038900301",0,1,0,0,0,0,1,1,1,1,1,1,2,0,0,0,1,1,0.25,0.25,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,0,1,0,1315,6
"182","0100100011689038910301",0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,1,1,0,0.5,0,"IMSS",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,0,1,0,392,6
"183","0100100011693028830201",0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0.5,1,0,"ISSSTE",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,0,0,1907,6
"184","0100100011693028850201",0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.5,0.25,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,0,1,0,808,6
"185","0100100011693028850401",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.25,0.5,0,"IMSS",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,0,1,0,1315,6
"186","0100100011693051850101",0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0.666666666666667,0.833333333333333,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,1,0,0,0,303,6
"187","0100100011693051850201",0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.5,0.25,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,1,0,0,0,1758,6
"188","0100100011693051850301",0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0.2,0.4,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,1,0,0,0,0,1688,6
"189","0100100011693055830101",0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0.285714285714286,0.857142857142857,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,303,6
"190","0100100011693055830501",0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0.428571428571429,0.428571428571429,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,1,0,0,0,0,1291,6
"191","0100100011693055830502",0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0.25,0.25,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,1,0,0,0,0,1291,6
"192","0100100011960003900101",0,0,0,1,0,0,1,1,1,1,1,1,2,0,0,0,1,1,0.5,0.5,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,0,1,0,397,6
"193","0100100011960003900201",0,0,0,0,0,1,1,1,1,1,1,1,2,1,0,0,1,0,0.5,0.5,0,"ISSSTE",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,0,1,0,808,6
"194","0100100011960003900301",0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,0,1,1,0.333333333333333,0.666666666666667,0,"Otro",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,0,1,0,1688,6
"195","0100100011960011900201",0,0,0,1,0,0,1,1,1,1,1,1,2,1,0,0,1,0,0.5,0.333333333333333,0,"Otro",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,0,1,0,808,6
"196","0100100011960011900301",0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,1,0,0.5,0.5,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,0,1,0,1120,6
"197","0100100011960011900401",0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,1,0,0.4,0.2,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,1,0,0,1758,6
"198","0100100011960020900101",0,0,1,0,0,0,1,1,1,1,1,1,2,1,0,0,1,1,0.4,0.6,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,0,1,0,303,6
"199","0100100011960020900401",0,0,0,1,0,0,0,1,1,1,1,1,2,1,0,0,1,1,0.75,0.25,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,1,0,0,1315,6
"200","0100100011960020900501",0,0,1,0,0,0,1,1,1,1,1,1,2,1,0,0,1,0,0.5,0,0,"ISSSTE",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,0,1,0,808,6
"201","010010001198A017830201",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.666666666666667,0.333333333333333,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,0,1,0,1907,6
"202","010010001198A017840201",0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0.666666666666667,0.333333333333333,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,1,0,0,1907,6
"203","010010001198A017850101",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.333333333333333,0.333333333333333,0,"Otro",0,0,0,0,1,0,0,"01","01001",3,0,0,1,0,0,0,0,397,6
"204","010010001198A017850501",0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0.6,0.2,0,"Otro",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,0,1,0,808,6
"205","010010001198A040830201",0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0.5,0.5,0,NA,0,0,0,0,1,0,0,"01","01001",3,0,0,1,0,0,0,0,808,6
"206","010010001198A040840401",0,0,0,0,0,1,1,1,1,1,1,1,3,1,0,0,1,0,0.666666666666667,0.666666666666667,0,"Otro",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,0,1,0,1120,6
"207","010010001198A048830501",0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0.666666666666667,0.833333333333333,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,1,0,0,1291,6
"208","010010001198A048840101",1,0,0,0,0,0,1,1,1,1,1,1,2,0,0,1,0,1,0.333333333333333,0.333333333333333,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,0,1,0,392,6
"209","0100100012066004890201",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0.4,1,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,1,0,0,808,6
"210","0100100012066004890301",0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.666666666666667,0.666666666666667,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,1,0,0,1688,6
"211","0100100012066004900301",0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,"ISSSTE",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,0,1,0,1120,6
"212","0100100012066022890401",0,0,0,1,0,0,1,1,1,1,1,1,2,0,0,0,1,0,0.75,0.75,0,"IMSS",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,0,1,0,760,6
"213","0100100012066022900101",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.25,1,0,"Otro",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,0,0,303,6
"214","0100100012066022900401",0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0.6,0.6,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,1315,6
"215","0100100012066030890102",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,"Otro",0,0,0,0,0,1,0,"01","01001",3,0,0,1,0,0,0,0,303,6
"216","0100100012066030890201",0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0.666666666666667,0.166666666666667,0,"IMSS",0,0,0,1,0,0,0,"01","01001",3,0,0,0,1,0,0,0,1758,6
"217","0100100012066030890501",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0.4,1,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,1291,6
"218","0100100012085002830101",0,0,0,0,1,0,0,1,1,1,1,1,2,1,0,0,1,1,0.6,0.8,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,1,0,0,303,6
"219","0100100012085002830201",0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,0,0.5,0,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,0,0,808,6
"220","0100100012085002830202",0,0,0,1,0,0,1,1,1,1,1,1,2,1,0,0,1,0,0.666666666666667,0.666666666666667,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,808,6
"221","0100100012085012850201",0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.6,0.4,0,"Otro",0,0,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,808,6
"222","0100100012085012850501",0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0.5,0.833333333333333,1,"Otro",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,0,1,0,808,6
"223","0100100012085012850502",0,0,0,1,0,0,1,1,0,1,1,1,4,0,0,0,1,0,0.75,1,0,"Otro",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,1,0,0,808,6
"224","0100100012085021830401",0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,"IMSS",0,0,0,0,0,1,0,"01","01001",3,0,0,0,0,0,1,0,760,6
"225","0100100012085021840101",1,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,1,0.5,0.5,0,"ISSSTE",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,1,0,303,6
"226","0100100012085021840102",0,0,1,0,0,0,0,1,1,1,1,1,3,1,0,0,1,1,0.666666666666667,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,1,0,303,6
"227","0100100012085021840301",0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,0,1,0.5,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,1,0,1120,6
"228","0100100012117004910101",0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,"ISSSTE",0,0,0,1,0,0,0,"01","01001",3,0,0,0,0,0,1,0,303,6
"229","0100100012117004910201",0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,0,1,808,6
"230","0100100012117007910402",0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,1,0.333333333333333,0.666666666666667,1,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,1315,6
"231","0100100012117007910501",0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.5,0,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,1,0,0,1291,6
"232","0100100012117021910101",0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,1,0.5,1,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,1,0,303,6
"233","0100100012117021910201",0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.333333333333333,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,1,0,1758,6
"234","0100100012117021910301",0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0.5,0,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,0,1,0,1688,6
"235","0100100012121003830401",0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0.4,0.6,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,0,1,0,0,1688,6
"236","0100100012121003850101",0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0.6,0.6,0,"Otro",0,0,0,0,1,0,0,"01","01001",3,0,0,1,0,0,0,0,303,6
"237","0100100012121003850401",0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.75,0.75,0,"Otro",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,1,0,0,760,6
"238","0100100012121018850201",0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0.166666666666667,0.166666666666667,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,0,1,0,0,0,1758,6
"239","0100100012121018850202",0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0.75,0.75,0,"IMSS",0,1,0,0,1,0,0,"01","01001",3,0,0,0,1,0,0,0,808,6
"240","0100100012121018850501",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.75,0.5,0,"IMSS",0,0,0,0,1,0,0,"01","01001",3,0,0,1,0,0,0,0,1291,6
"241","0100100012121019830101",0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0.5,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,303,6
"242","0100100012121019830102",0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0.333333333333333,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,303,6
"243","0100100012121019830301",0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0.5,0.25,0,NA,0,0,0,0,0,1,0,"01","01001",3,0,0,0,1,0,0,0,1688,6
"244","0100100012210001900201",1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0.5,0,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,0,1,0,0,0,808,6
"245","0100100012210001900203",1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.5,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,808,6
"246","0100100012210001910201",0,0,1,0,0,0,1,1,1,0,1,1,2,0,0,1,0,0,0.666666666666667,0.666666666666667,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,808,6
"247","0100100012210006900101",0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0.5,0.25,0,"Otro",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,303,6
"248","0100100012210006910101",0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.6,0.4,0,"IMSS",1,0,0,0,1,0,0,"01","01001",3,0,0,1,0,0,0,0,397,6
"249","0100100012210006910301",0,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,1,0,0.75,0.75,0,"Otro",0,0,0,0,1,0,0,"01","01001",3,0,0,0,0,0,1,0,1120,6
"250","0100100012210020890101",1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0.666666666666667,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,303,6
"251","0100100012210020900401",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.666666666666667,0.666666666666667,0,"Otro",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,760,6
"252","0100100012210020910501",1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,1,0,0,0,0,0,0,597,6
"253","0100100012210020910502",0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.25,0.5,0,"IMSS",0,0,0,0,0,0,1,"01","01001",3,0,0,1,0,0,0,0,1291,6
