"","folio","index","sex","ethnicity","birth_region","father_educ","mother_educ","father_ocup"
"17133","3109600010011039400401",-1.33377437090516,1,1,6,4,1,"04"
"17134","3109600010971007390501",-4.67418027193606,1,0,6,0,0,"04"
"17135","3109600010971007410401",-2.06231723013,1,1,6,0,0,"06"
"17136","3109600010971019390101",-1.62047650021281,1,1,6,0,0,"09"
"17137","3109600010971031400201",-2.20253886902716,0,1,6,0,0,"06"
"17138","3109600010971031400202",-4.1715881749412,0,1,6,0,6,"07"
"17139","3110100010225012330101",-0.0974128501506408,1,1,6,3,3,"07"
"17140","3110100010225012340201",0.8135040019592,0,0,6,0,0,"NT"
"17141","3110100010225012340501",-2.08116801232399,1,1,6,0,3,"06"
"17142","3110100010225012350201",0.824191400645337,0,1,6,0,0,"07"
"17143","3110100010225013330101",-2.08891993333862,1,1,6,0,0,"NT"
"17144","3110100010225013330201",0.550054413820927,0,1,6,2,0,"09"
"17145","3110100010225013340101",-0.422818616003367,1,0,6,6,6,"06"
"17146","3110100010225013350301",-0.838345524279299,1,0,6,3,6,"09"
"17147","3110100010225015330401",2.18888902494372,1,1,6,12,6,"01"
"17148","3110100010225015350401",1.1706074181919,1,0,6,0,0,"06"
"17149","3110100010225015350501",-1.06556510660965,1,1,6,0,0,"NT"
"17150","3110200010400002330101",-2.10565254229303,1,1,6,0,2,"07"
"17151","3110200010400002330102",-1.51693741532745,1,0,6,0,2,"NT"
"17152","3110200010400002330401",-2.44413720021333,1,1,6,2,0,"08"
"17153","3110200010400014330201",-0.951925746117838,0,0,6,0,0,"NT"
"17154","3110200010400014330501",-1.28450584975844,1,1,6,6,0,"07"
"17155","3110200010400014330502",-3.10693481551818,0,1,6,3,4,"06"
"17156","3110200010400017330201",-6.51254804203498,0,1,6,6,0,"06"
"17157","3110200010400017330301",-5.17890160265296,1,1,6,6,6,"07"
"17158","3110200010400017350301",-4.28789094933224,1,1,6,0,1,"07"
"17159","3110200010580010330101",0.132613624365585,1,1,6,6,3,"06"
"17160","3110200010580010330201",3.25919913115803,0,1,6,0,0,"07"
"17161","3110200010580010330401",-2.27149013387854,1,1,6,3,3,"09"
"17162","3110200010580012330270",-1.35465184074731,0,1,6,0,0,"07"
"17163","3110200010580012330271",4.8656954724146,0,0,6,6,6,"08"
"17164","3110200010580012330570",1.64170394124176,1,0,6,6,0,"05"
"17165","3110200010580022330101",-2.64489745175839,1,1,6,0,0,"07"
"17166","3110200010580022330301",-2.51570091665951,1,1,6,2,0,"07"
"17167","3110200010580022330401",-2.42127499550012,1,1,6,9,9,"07"
"17168","3110201880612006330201",-4.80297317820663,0,1,6,0,0,"06"
"17169","3110201880612006340170",-5.32674187991667,1,1,6,0,2,"06"
"17170","3110201880612006340301",-7.51385557299573,1,1,6,0,0,"06"
"17171","3110201880612006340401",-5.73192836344361,1,1,6,0,2,"06"
"17172","3110201880612008330101",-3.82950144981221,1,1,6,0,0,"06"
"17173","3110201880612008330201",-2.33586756656464,0,1,6,4,3,"06"
"17174","3110201880612008340201",-2.6163597685287,0,1,6,0,0,"06"
"17175","3110201880612008350470",-4.06476323431058,1,1,6,0,0,"06"
"17176","3110201880612011330101",-2.94279738797731,1,1,6,3,0,"06"
"17177","3110201880612011340301",-5.0822451607277,1,1,6,0,0,"06"
"17178","3110201880612011350501",-2.03540860580123,1,1,6,0,0,"06"
"17179","3110201880612011350570",-2.93014342844575,1,1,6,3,0,"06"
"17180","3110400350000001330101",-0.262402040169034,1,1,6,0,6,"06"
"17181","3110400350000001330201",-1.51112072390883,0,1,6,6,0,"06"
"17182","3110400350000001330301",-0.846018072246138,1,1,6,0,4,"06"
"17183","3110400350000001330401",-3.17309877777922,1,1,6,0,0,"07"
"17184","3110400350000001340101",-4.91232236459504,1,1,6,0,0,"06"
"17185","3110400350000001340102",-2.09365736684974,1,1,6,0,0,"06"
"17186","3110400350000001340301",-2.15330341988026,1,1,6,0,0,"06"
"17187","3110400350000001340401",-4.03360201189446,1,1,6,1,0,"06"
"17188","3110400350000001350201",-3.17548643256144,0,1,6,0,0,"06"
"17189","3110400350000001350202",-0.382274669456305,0,1,6,0,0,"06"
"17190","3110400350000001350301",-4.37487267224405,1,1,6,0,0,"07"
"17191","3110400350000001350501",-0.390182678016762,1,1,6,2,0,"NT"
"17192","3200600010131005530301",-0.725797187678714,1,0,NA,6,6,"07"
"17193","3200600010131005530501",1.51221327833227,0,0,NA,0,0,"07"
"17194","3200600010131032510201",-0.736450870128272,0,0,NA,0,2,"06"
"17195","3200600010131032530101",0.788352911878007,1,0,NA,3,2,"08"
"17196","3200600010131033510101",1.46616561495089,1,0,NA,2,3,"06"
"17197","3200600010131033510201",0.919554860299193,0,0,NA,4,5,"06"
"17198","3200600010131033510501",0.0187734501797654,0,0,NA,2,2,"06"
"17199","3200600010131033520101",-3.17933294951392,1,0,NA,3,3,"06"
"17200","3200600010131033520201",-1.38258504165384,0,0,NA,3,3,"06"
"17201","3200600010131033520401",-0.544922038540286,0,0,NA,3,6,"99"
"17202","3200600010131033530401",-3.02897056442235,0,0,NA,6,3,"06"
"17203","3201000010558004510501",-2.95915296068516,0,0,NA,0,0,"09"
"17204","3201000010558004520401",1.28085620378717,1,0,NA,3,2,"04"
"17205","3201000010558004530201",0.060398573881542,0,0,NA,1,7,"06"
"17206","3201000010558027510101",-4.8657395550206,1,0,6,2,3,"09"
"17207","3201000010558027520201",-1.06453341088555,0,0,NA,12,12,"09"
"17208","3201000010558027530301",0.137034571970627,1,0,NA,3,4,"07"
"17209","3201000010558035520501",1.41247903921906,1,0,NA,3,0,"09"
"17210","3201000010558035530401",-1.27603777833621,1,0,NA,6,0,"02"
"17211","3201000010577024510201",0.774176604649752,0,0,NA,3,3,"09"
"17212","3201000010577024520201",0.858725637752267,0,0,NA,6,0,"09"
"17213","3201000010577024530201",2.81420800086066,0,0,NA,3,0,"07"
"17214","3201000010577031510301",-0.674405808739376,1,0,NA,3,3,"05"
"17215","3201000010577031520301",1.73651369650397,0,0,NA,12,9,"04"
"17216","3201000010577031530401",5.45178823853065,1,0,NA,5,2,"02"
"17217","3201000010577035510101",1.23595855170581,1,0,NA,0,6,"02"
"17218","3201000010577035520501",1.64532613558823,1,0,6,4,3,"08"
"17219","3201000010577035530101",-0.553266814992006,1,0,NA,1,1,"06"
"17220","3201000010914001450101",1.5091394847318,1,0,NA,2,15,"07"
"17221","3201000010914001460101",5.96548108398036,1,0,NA,0,6,"07"
"17222","3201000010914001460501",4.08797480404847,1,0,NA,6,6,"07"
"17223","3201000010914001470101",2.75943902342606,1,0,NA,3,3,"04"
"17224","3201000010914003450301",3.72043939385408,0,0,NA,9,9,"04"
"17225","3201000010914003460401",5.02823351120497,1,0,NA,17,17,"02"
"17226","3201000010914003470401",1.29690266678458,1,0,NA,0,0,"NT"
"17227","3201000010914006510201",-1.14260734584692,0,0,NA,0,0,"NT"
"17228","3201000010914006520501",1.72185379567453,1,0,NA,6,0,"09"
"17229","3201000010914006530201",6.04500959608419,0,0,NA,3,12,"02"
"17230","3201000010990004510401",4.13125860862439,1,0,NA,4,1,"07"
"17231","3201000010990004520301",0.965685966808552,0,0,NA,0,6,"NT"
"17232","3201000010990004530201",-2.49010817730801,0,0,NA,0,1,"07"
"17233","3201000010990008510101",-2.88772221972612,1,0,NA,0,0,"NT"
"17234","3201000010990008520101",-0.893128482543628,1,0,3,0,0,"NT"
"17235","3201000010990008530201",3.80985559794852,0,0,NA,0,0,"07"
"17236","3201000010990022510501",-0.926083498568337,1,0,NA,1,6,"04"
"17237","3201000010990022520101",1.7626446397307,1,0,NA,0,0,"NT"
"17238","3201000010990022530201",-2.91674660872302,0,0,NA,3,0,"04"
"17239","320100001343A008450201",2.29145702354473,0,0,NA,0,16,"09"
"17240","320100001343A008460401",-1.54593568146006,1,0,NA,2,6,"06"
"17241","320100001343A008460501",-2.11167341919629,1,0,NA,1,1,"07"
"17242","320100001343A011450101",-0.476519718610125,1,0,NA,0,0,"NT"
"17243","320100001343A011460301",-3.36992398824566,1,0,NA,3,6,"09"
"17244","320100001343A011460501",-4.56364792659556,1,1,3,0,0,"06"
"17245","320100001343A026450101",-2.37667905900827,1,0,NA,6,3,"06"
"17246","320100001343A026460201",-1.14141360451012,0,0,NA,0,0,"09"
"17247","320100001343A026460301",-1.67558549914611,1,0,NA,6,6,"NT"
"17248","3201001140000001510101",0.0341781813099682,1,0,NA,3,1,"09"
"17249","3201001140000001510201",-1.2507333630668,0,0,NA,2,0,"06"
"17250","3201001140000001510501",-3.44305571337305,1,0,NA,0,0,"06"
"17251","3201001140000001520201",-1.03487866598189,0,0,NA,0,0,"NT"
"17252","3201001140000001520301",-5.17890160265296,1,0,NA,0,0,"NT"
"17253","3201001140000001520401",-2.38083932026695,1,0,NA,3,5,"06"
"17254","3201001140000001520501",-2.00493160201964,1,0,NA,0,0,"NT"
"17255","3201001140000001530101",-0.585407047489608,1,0,NA,3,4,"06"
"17256","3201001140000001530201",-2.53058787067352,0,0,NA,3,3,"06"
"17257","3201001140000001530401",-2.31133780406853,1,0,NA,9,0,"06"
"17258","3201001660000001510101",-0.71177446734621,1,1,NA,6,3,"06"
"17259","3201001660000001510202",1.45770698581154,0,0,NA,5,6,"06"
"17260","3201001660000001510501",-1.10948050452257,1,0,NA,0,2,"06"
"17261","3201001660000001520101",-3.83401854721327,1,0,NA,0,0,"NT"
"17262","3201001660000001520201",-4.78616139169791,0,0,NA,0,0,"NT"
"17263","3201001660000001520301",-3.66608534040424,1,0,NA,0,0,"NT"
"17264","3201001660000001520401",-5.04023982322045,1,1,NA,3,4,"NT"
"17265","3201001660000001520501",-5.46512730849519,1,0,NA,0,0,"NT"
"17266","3201001660000001530101",-5.55396054574132,1,0,NA,3,9,"06"
"17267","3201001660000001530201",-5.32594206842802,0,0,NA,3,3,"06"
"17268","3201001660000001530401",-2.35566548366708,1,0,NA,3,3,"06"
"17269","3201001660000001530501",-2.23784342038057,1,0,NA,3,0,"06"
"17270","3201002000000001510101",-0.475300954523828,1,0,NA,5,6,"09"
"17271","3201002000000001510201",-5.3650061136331,0,0,NA,0,2,"06"
"17272","3201002000000001510501",-2.17518679923217,1,0,NA,2,0,"06"
"17273","3201002000000001520201",-1.57028643732655,0,1,NA,0,3,"NT"
"17274","3201002000000001520401",-2.48365144443344,1,0,NA,3,0,"NT"
"17275","3201002000000001520501",-2.58757092021686,1,0,NA,0,3,"NT"
"17276","3201002000000001530101",-2.0323909931987,1,0,NA,6,4,"06"
"17277","3201002000000001530301",-3.33910709854803,1,0,NA,3,6,"06"
"17278","3201002000000001530401",-2.19042435288898,0,0,NA,3,3,"06"
"17279","3201004140000001510101",-0.39535775939125,1,0,NA,0,2,"06"
"17280","3201004140000001510201",-3.61309820163635,0,0,NA,2,4,"06"
"17281","3201004140000001510501",-2.21247298489106,1,0,NA,3,3,"06"
"17282","3201004140000001520101",-1.86607261143147,1,0,NA,0,0,"NT"
"17283","3201004140000001520201",-3.49626336001663,0,0,NA,3,2,"NT"
"17284","3201004140000001520202",-1.49342130737972,0,0,NA,0,2,"NT"
"17285","3201004140000001520301",-1.81177150742424,1,0,NA,0,4,"NT"
"17286","3201004140000001520401",-3.26519712653092,1,0,NA,3,5,"09"
"17287","3201004140000001520501",-3.17555918335395,1,0,NA,0,0,"NT"
"17288","3201004140000001520502",-1.32971822727206,1,0,NA,3,4,"NT"
"17289","3201004140000001530101",-1.10346710714975,1,0,NA,3,3,"06"
"17290","3201004140000001530201",-4.30533046441537,0,0,NA,3,0,"06"
"17291","3201004140000001530401",-1.52208110931133,1,0,NA,3,3,"06"
"17292","3201004140000001530402",-6.61416118044087,1,0,NA,2,2,"06"
"17293","3201200260000001450101",-3.56412118172744,1,0,NA,0,0,"07"
"17294","3201200260000001450201",-4.42126514209234,0,0,NA,3,3,"06"
"17295","3201200260000001450301",-4.19622110357931,1,0,NA,9,9,"09"
"17296","3201200260000001450501",-2.27513270660503,1,0,NA,6,4,"07"
"17297","3201200260000001460201",1.5401466354003,0,0,NA,1,3,"04"
"17298","3201200260000001460301",-0.765276448330965,1,0,NA,6,6,"06"
"17299","3201200260000001460401",-2.32208311667599,1,0,NA,0,1,"07"
"17300","3201200260000001470101",-1.24314914828896,1,0,NA,1,3,"09"
"17301","3201200260000001470201",-2.377039137227,1,0,NA,0,6,"09"
"17302","3201200260000001470401",-2.36256457800206,1,0,NA,6,4,"09"
"17303","3201700010277003450101",2.57317249062708,1,0,NA,9,3,"02"
"17304","3201700010277003460401",-1.81679284324192,0,0,4,0,0,"06"
"17305","3201700010277003470201",-0.589515922486324,1,0,NA,0,16,"NT"
"17306","3201700010277017450301",1.04592929775634,1,0,NA,7,7,"04"
"17307","3201700010277017460301",3.71585852815803,0,0,NA,8,11,"07"
"17308","3201700010277017470501",0.631852770712112,1,0,NA,0,0,"NT"
"17309","3201700010277022450201",5.9281917977559,0,0,4,6,6,"02"
"17310","3201700010277022460201",4.63298852974066,0,0,NA,3,3,"01"
"17311","3201700010277022470101",1.41962039525342,1,0,3,12,12,"04"
"17312","3201700010366008450101",3.6912745667571,1,0,NA,9,3,"04"
"17313","3201700010366008460201",0.772282651979931,0,0,NA,2,0,"07"
"17314","3201700010366008460301",2.69843578849805,0,0,NA,11,9,"NT"
"17315","3201700010366008470401",-2.42068699045693,0,0,6,6,5,"09"
"17316","3201700010366009450201",1.71713644979657,0,0,NA,0,0,"06"
"17317","3201700010366009450401",4.1213862546864,1,0,NA,16,5,"05"
"17318","3201700010366009460301",2.69843578849805,0,0,NA,11,9,"NT"
"17319","3201700010366009460501",2.72113417826962,0,0,3,0,2,"09"
"17320","3201700010366009470101",-1.91412915464025,1,0,NA,2,0,"07"
"17321","3201700010366009470201",1.89713371749986,0,0,NA,6,6,"08"
"17322","3201700010366009470501",-0.286180248556609,0,0,3,2,2,"06"
"17323","3201700010366031450101",0.619208065369938,1,0,NA,0,0,"06"
"17324","3201700010366031450501",-1.32971822727206,1,0,NA,6,6,"04"
"17325","3201700010366031460101",-0.86492207882917,1,0,NA,17,9,"02"
"17326","3201700010366031470301",5.45431111494379,1,0,NA,20,17,"02"
"17327","3201700010652019450501",6.15334230887485,1,0,NA,4,4,"06"
"17328","3201700010652019460401",3.06336748519084,1,0,NA,17,16,"02"
"17329","3201700010652019470501",3.41387607916931,1,0,NA,0,17,"06"
"17330","3201700010652023450101",2.56800874385448,1,0,NA,0,0,"04"
"17331","3201700010652023460201",5.25495970303153,0,0,NA,17,17,"01"
"17332","3201700010652023470101",4.16926548134333,1,0,NA,3,9,"09"
"17333","3201700010652042450401",1.34065235874284,1,0,NA,5,6,"06"
"17334","3201700010652042460301",1.68311933068766,0,0,NA,12,11,"02"
"17335","3201700010652042470201",2.42423834170026,0,0,NA,17,9,"02"
"17336","3201700010864002450201",-0.585407047489608,0,0,NA,0,12,"03"
"17337","3201700010864002460201",-0.497114252041143,0,0,6,9,9,"01"
"17338","3201700010864002470201",0.838654625064991,0,0,NA,5,9,"07"
"17339","3201700010864028450501",4.27924104864806,1,0,NA,3,15,"07"
"17340","3201700010864028460201",-3.60575916987467,0,0,NA,0,2,"06"
"17341","3201700010864028460501",4.35633829338194,1,0,NA,5,6,"09"
"17342","3201700010864028470301",1.9608009152256,0,0,NA,6,12,"07"
"17343","3201700010864029450401",2.74785530678799,1,0,NA,0,6,"NT"
"17344","3201700010864029460101",3.24468493758762,1,0,NA,1,1,"06"
"17345","3201700010864029470101",2.43364875792935,1,0,NA,0,2,"NT"
"17346","3201700011171008450201",3.05193037677231,0,0,NA,3,6,"07"
"17347","3201700011171008460201",-2.33648900520339,0,0,NA,0,2,"06"
"17348","3201700011171008470401",-2.96859094920002,1,0,NA,3,6,"07"
"17349","3201700011171014450101",-3.73646450896268,1,0,NA,0,0,"07"
"17350","3201700011171014460501",-2.04384097240338,1,0,NA,2,2,"07"
"17351","3201700011171014470101",-1.32357053745229,1,0,NA,3,9,"09"
"17352","3201700011171018450301",0.156533042021759,1,0,NA,3,6,"07"
"17353","3201700011171018460401",0.442167527462246,1,0,NA,1,0,"06"
"17354","3201700011171018470301",3.75992724488327,1,0,NA,0,0,"05"
"17355","3202000010234033450301",3.65654591064194,0,0,NA,16,12,"04"
"17356","3202000010234033460201",2.49783520859853,0,0,NA,9,9,"07"
"17357","3202000010234033460202",-2.35797711555374,0,0,NA,3,6,"06"
"17358","3202000010234037450201",5.35599443834608,0,0,NA,3,6,"04"
"17359","3202000010234037450401",2.99005269172949,0,0,NA,6,6,"06"
"17360","3202000010234037460102",0.779420686823181,1,0,NA,2,3,"04"
"17361","3202000010234037460301",1.86406835756739,1,1,NA,2,6,"04"
"17362","3202000010234037460501",0.7717219704636,1,0,NA,2,3,"04"
"17363","3202000010234041450101",1.35226867779473,1,0,3,0,0,"06"
"17364","3202000010234041450501",4.36989092499577,0,0,NA,6,6,"09"
"17365","3202000010234041460101",0.344042878983976,1,0,NA,6,9,"07"
"17366","3202000010234041460201",-1.0024172924125,0,0,NA,17,17,"02"
"17367","3202000010234041460401",-2.31440672770053,1,0,NA,3,3,"09"
"17368","3202000010234041460501",5.0118377613097,1,0,NA,2,2,"06"
"17369","320340001016A002450301",3.74368257004885,1,0,NA,9,9,"04"
"17370","320340001016A002450401",-1.49872272088036,1,0,NA,3,3,"06"
"17371","320340001016A002460201",6.63931516735341,0,0,NA,1,0,"04"
"17372","320340001016A002460202",-1.69705138755276,0,0,NA,1,3,"06"
"17373","320340001016A002470101",4.98176435708663,1,0,NA,0,0,"02"
"17374","320340001016A002470102",1.34065235874284,1,0,NA,0,0,"04"
"17375","320340001016A007450401",1.36557790628498,1,0,NA,0,0,"06"
"17376","320340001016A007460501",0.686599616968336,1,0,NA,0,0,"05"
"17377","320340001016A007470301",0.796802114998452,0,0,NA,4,6,"07"
"17378","320340001016A027450201",0.930425759066881,0,0,4,6,0,"07"
"17379","320340001016A027460501",2.56628339140851,1,0,NA,0,3,"06"
"17380","320340001016A027470101",-2.1856308689271,1,0,NA,0,0,"04"
"17381","3203400010206010450201",5.0721788115223,0,0,NA,6,6,"03"
"17382","3203400010206010460501",-0.235872573676003,1,0,NA,1,0,"06"
"17383","3203400010206010470201",-1.87184594403905,0,0,NA,4,6,"07"
"17384","3203400010206012450101",0.877811397130025,1,0,NA,0,0,"02"
"17385","3203400010206012460101",-2.50128325507599,1,0,3,0,0,"04"
"17386","3203400010206015450501",1.59816402748438,1,0,NA,9,3,"04"
"17387","3203400010206015460201",2.14140269604117,0,0,NA,0,2,"07"
"17388","3203400010206015470301",2.78150546183294,0,0,NA,9,9,"06"
"17389","3203400010206015470401",4.70609507812603,0,0,3,15,15,"02"
"17390","3203400010206015470402",1.10809731323181,1,0,NA,0,3,"06"
"17391","3203500010059024450201",-1.54593568146006,0,0,NA,0,0,"06"
"17392","3203500010059024450401",-1.36899224836756,1,0,NA,3,3,"03"
"17393","3203500010059024460101",-1.08697651386573,1,0,NA,0,5,"07"
"17394","3203500010059024460201",-2.33478801382493,0,0,NA,0,0,"06"
"17395","3203500010148001450101",-1.09842649307041,1,0,NA,0,0,"06"
"17396","3203500010148001460101",-0.608470517315818,1,0,NA,6,6,"07"
"17397","3203500010148002450203",-0.608765435920575,0,0,NA,0,3,"07"
"17398","3203500010148002450301",0.23305391394922,0,0,NA,6,6,"NT"
"17399","3203500010148002450501",-2.04384097240338,1,0,NA,0,0,"06"
"17400","3203500010148002460201",0.264852107278479,0,0,NA,6,6,"07"
"17401","3203500010148002460401",-1.38120595190314,1,0,NA,2,5,"06"
"17402","3203700210227028450201",-1.22335115794149,0,0,NA,3,2,"06"
"17403","3203700210227028450501",-1.22335115794149,0,0,NA,3,2,"06"
"17404","3203700210227028460501",0.445004139272349,1,0,NA,0,0,"06"
"17405","3203700210227028470401",-1.38120595190314,1,0,NA,0,0,"06"
"17406","3203700210227034450101",-2.1856308689271,1,0,NA,0,0,"06"
"17407","3203700210227034460101",-2.64891635310851,1,0,NA,4,4,"NT"
"17408","3203700210227034460401",0.230508149852965,1,0,NA,4,4,"NT"
"17409","3203700210227034470101",-3.84942183988677,1,0,NA,0,0,"04"
"17410","3203700210227034470501",-2.1878385751223,1,0,NA,0,3,"06"
"17411","3203700210227041450201",-1.81177150742424,0,0,NA,9,9,"06"
"17412","3203700210227041460201",-0.0353336510163142,0,0,NA,0,3,"09"
"17413","3203700210227041470301",-2.7571859867572,1,0,NA,6,6,"06"
"17414","3203800620000001510401",-4.88254994445433,0,0,NA,3,2,"06"
"17415","3203800620000001510501",-4.66194436723457,1,0,NA,0,0,"06"
"17416","3203800620000001510502",0.687716411991022,1,0,NA,0,0,"06"
"17417","3203800620000001520101",-5.09696401188209,1,0,NA,0,3,"06"
"17418","3203800620000001520102",-5.71170011513963,1,0,NA,0,3,"06"
"17419","3203800620000001520201",-4.31576998560131,0,0,NA,0,0,"06"
"17420","3203800620000001530201",-0.754618278701403,0,0,NA,6,6,"06"
"17421","3203800620000001530301",-2.50129751515334,1,0,NA,6,6,"06"
"17422","3203800620000001530401",-3.04935185054675,1,0,NA,0,0,"06"
