"","region","rururb","y_hat","index","sex","ethnicity","birth_region","father_educ","mother_educ","father_ocup","rank","sd_WC","ratio_WC","mean_","sd","sd_BC","ratio_BC","ratio","alpha","y","y_hat_BC_WC"
"1",3,0,2.50405883789062,-0.262624112877612,0,0,NA,3,0,"09",70,0.0398090347467896,1.10286078443966,2.38840857132338,0.00621230993529174,0.0120478603981409,1.17975221951272,1.13593293786625,0.43011491975882,18000.671848911,20447.5560568998
"2",3,0,1.83859252929688,0.848764209700871,1,0,6,0,0,"07",25,0.0310342624697879,0.708093183805602,1.55145087937052,0.00548394107119329,0.0120478603981409,1.17975221951272,0.91096077210229,0.43011491975882,9252.9532750446,8429.07745966104
"3",3,0,1.44503784179688,-2.93873392086461,1,0,6,6,6,"02",8,0.0235957595864786,0.494262760851576,1.05677377141643,0.0144156296277557,0.0120478603981409,1.17975221951272,0.78910200435913,0.43011491975882,6242.54583805653,4926.00543311415
"4",3,0,2.69369506835938,5.77192516850207,1,0,6,0,8,"09",78,0.0434906831746984,1.21409244361807,2.59166821547216,0.00822816351001533,0.0120478603981409,1.17975221951272,1.1993222008825,0.43011491975882,21759.3883484903,26096.5175239684
"5",3,0,3.17581176757812,4.43602223652318,0,0,6,17,17,"01",94,0.0757988512137408,1.62926624698048,3.2559583397609,0.0188964816800941,0.0120478603981409,1.17975221951272,1.43592355712572,0.43011491975882,35239.3026340343,50600.9447888922
"6",3,0,1.67068481445312,-4.02000654831396,1,0,NA,0,3,"06",15,0.0200899168579682,0.660367573593829,1.30947596720952,0.00882928640472345,0.0120478603981409,1.17975221951272,0.883762658897195,0.43011491975882,7822.74142282107,6913.44675969758
"7",3,0,2.53231811523438,1.72829161918476,1,0,6,0,0,"04",72,0.0441870678470062,1.14177244900397,2.4344060296126,0.00700295788357414,0.0120478603981409,1.17975221951272,1.1581081149488,0.43011491975882,18516.6135621525,21444.2404276998
"8",3,0,3.56130981445312,5.84650374095098,1,0,6,0,0,"08",99,0.122877915345208,2.45866921740894,3.87554512997884,0.0909535590145903,0.0120478603981409,1.17975221951272,1.90858793548061,0.43011491975882,51813.9831958069,98891.5432167122
"9",3,0,2.09555053710938,2.18008331124818,0,1,6,0,3,"09",43,0.0338651724215156,0.922225607505397,1.87796395074012,0.00440053294545106,0.0120478603981409,1.17975221951272,1.03299164556469,0.43011491975882,11963.9837360317,12358.6952469925
"10",3,0,1.87509155273438,1.70247205740814,0,0,4,12,8,"05",27,0.0287794075348613,0.798162140798605,1.59497205350581,0.00632780587787417,0.0120478603981409,1.17975221951272,0.962289726885488,0.43011491975882,9596.91600116028,9235.0136776995
"11",3,0,3.93698120117188,5.48663887850862,0,0,6,16,12,"02",100,0.260584191418883,3.8447654567794,4.41110918852976,0.339514870056652,0.0120478603981409,1.17975221951272,2.69850350207625,0.43011491975882,75439.5328087051,203573.843479287
"12",3,0,2.64425659179688,3.60807887280571,1,0,6,12,9,"02",77,0.0509910413383864,1.20925801595669,2.56394485649381,0.00695942506476778,0.0120478603981409,1.17975221951272,1.19656713268677,0.43011491975882,20709.7962278127,24780.6614908411
"13",3,0,2.31185913085938,0.150818647011925,1,0,6,0,6,"NT",59,0.0355611655799608,0.944134161808135,2.16182425217623,0.00436634908172004,0.0120478603981409,1.17975221951272,1.04547700379147,0.43011491975882,14853.1115473469,15528.5865575007
